2012-01-12,1661.00
2012-01-11,1634.50
2012-01-10,1637.00
2012-01-09,1615.00
2012-01-06,1616.50
2012-01-05,1599.00
2012-01-04,1613.00
2012-01-03,1598.00
2011-12-29,1531.00
2011-12-28,1571.00
2011-12-23,1607.50
2011-12-22,1606.50
2011-12-21,1608.00
2011-12-20,1613.50
2011-12-19,1598.00
2011-12-16,1594.00
2011-12-15,1574.00
2011-12-14,1603.00
2011-12-13,1672.50
2011-12-12,1659.50
2011-12-09,1709.00
2011-12-08,1715.00
2011-12-07,1735.50
2011-12-06,1708.00
2011-12-05,1744.00
2011-12-02,1747.00
2011-12-01,1752.00
2011-11-30,1746.00
2011-11-29,1717.00
2011-11-28,1714.00
2011-11-25,1688.50
2011-11-24,1692.50
2011-11-23,1681.00
2011-11-22,1699.00
2011-11-21,1702.00
2011-11-18,1719.00
2011-11-17,1742.50
2011-11-16,1756.00
2011-11-15,1785.00
2011-11-14,1776.00
2011-11-11,1773.00
2011-11-10,1756.00
2011-11-09,1784.00
2011-11-08,1795.00
2011-11-07,1782.00
2011-11-04,1749.00
2011-11-03,1758.00
2011-11-02,1738.00
2011-11-01,1699.00
2011-10-31,1722.00
2011-10-28,1741.00
2011-10-27,1718.00
2011-10-26,1715.00
2011-10-25,1656.00
2011-10-24,1652.00
2011-10-21,1642.50
2011-10-20,1620.00
2011-10-19,1652.50
2011-10-18,1638.00
2011-10-17,1682.00
2011-10-14,1678.00
2011-10-13,1656.00
2011-10-12,1682.00
2011-10-11,1663.00
2011-10-10,1661.00
2011-10-07,1652.00
2011-10-06,1635.00
2011-10-05,1617.00
2011-10-04,1638.00
2011-10-03,1656.50
2011-09-30,1620.00
2011-09-29,1613.00
2011-09-28,1643.00
2011-09-27,1659.00
2011-09-26,1598.00
2011-09-23,1689.00
2011-09-22,1722.00
2011-09-21,1793.00
2011-09-20,1799.00
2011-09-19,1794.00
2011-09-16,1794.00
2011-09-15,1782.00
2011-09-14,1818.50
2011-09-13,1820.00
2011-09-12,1834.00
2011-09-09,1851.00
2011-09-08,1855.00
2011-09-07,1810.00
2011-09-06,1895.00
2011-09-05,1895.00
2011-09-02,1875.25
